date,price
2025-11-21,323.799988
2025-11-24,328.640015
2025-11-25,332.160004
2025-11-26,334.440002
2025-11-28,336.309998
2025-12-01,334.660004
2025-12-02,335.059998
2025-12-03,336.559998
2025-12-04,337.089996
2025-12-05,337.559998
2025-12-08,336.570007
2025-12-09,336.230011
